mean,var,mu,sigma
0.03970198667709419,1e-10,-3.2263540820177785,0.00025187656030233204
0.03970198667709419,1.002013987975952e-05,-3.2295224689153845,0.07960425388767915
0.03970198667709419,2.004017975951904e-05,-3.232670904820511,0.11239977334170881
0.03970198667709419,3.006021963927856e-05,-3.2357996394202453,0.1374451826974503
0.03970198667709419,4.008025951903808e-05,-3.2389089177435477,0.15846051525014238
0.03970198667709419,5.0100299398797595e-05,-3.2419989802764073,0.17688940035813303
0.03970198667709419,6.012033927855712e-05,-3.245070063073456,0.1934735784368426
0.03970198667709419,7.014037915831663e-05,-3.248122397866178,0.20865448746336915
0.03970198667709419,8.016041903807615e-05,-3.251156212167837,0.2227202813888295
0.03970198667709419,9.018045891783567e-05,-3.254171729375238,0.23587148652755943
0.03970198667709419,0.00010020049879759518,-3.2571691688674376,0.24825437990319596
0.03970198667709419,0.0001102205386773547,-3.260148746101518,0.2599795984481882
0.03970198667709419,0.00012024057855711423,-3.263110672705518,0.2711332602564301
0.03970198667709419,0.00013026061843687375,-3.2660551565686315,0.2817839820563053
0.03970198667709419,0.00014028065831663328,-3.268982401928765,0.2919875053213327
0.03970198667709419,0.00015030069819639279,-3.2718926094575465,0.301789857883491
0.03970198667709419,0.00016032073807615232,-3.2747859763428733,0.31122958100410686
0.03970198667709419,0.00017034077795591185,-3.2776626963690902,0.3203393390522386
0.03970198667709419,0.00018036081783567135,-3.280522959994866,0.3291471090500074
0.03970198667709419,0.00019038085771543088,-3.2833669544288653,0.33767707690036564
0.03970198667709419,0.0002004008975951904,-3.28619486370327,0.3459503241981205
0.03970198667709419,0.00021042093747494992,-3.2890068687452416,0.35398536254586555
0.03970198667709419,0.00022044097735470942,-3.2918031474463807,0.36179855486030726
0.03970198667709419,0.00023046101723446895,-3.2945838747302574,0.36940445160658275
0.03970198667709419,0.00024048105711422848,-3.297349222618071,0.37681606208120644
0.03970198667709419,0.00025050109699398796,-3.300099360292508,0.384045075468052
0.03970198667709419,0.00026052113687374747,-3.302834454159851,0.39110204260006964
0.03970198667709419,0.000270541176753507,-3.3055546679103966,0.3979965266519773
0.03970198667709419,0.00028056121663326653,-3.3082601625772443,0.4047372290273449
0.03970198667709419,0.00029058125651302603,-3.310951096593497,0.41133209526274384
0.03970198667709419,0.00030060129639278554,-3.3136276258479347,0.41778840470041056
0.03970198667709419,0.0003106213362725451,-3.3162899037392033,0.4241128468752759
0.03970198667709419,0.0003206413761523046,-3.3189380812285707,0.43031158694995236
0.03970198667709419,0.0003306614160320641,-3.321572306891292,0.43639032206137396
0.03970198667709419,0.00034068145591182366,-3.324192726966629,0.4423543300788447
0.03970198667709419,0.00035070149579158316,-3.3267994854065646,0.44820851198897804
0.03970198667709419,0.00036072153567134267,-3.3293927239232546,0.45395742889918045
0.03970198667709419,0.00037074157555110217,-3.3319725820352586,0.45960533447378765
0.03970198667709419,0.00038076161543086173,-3.3345391971125777,0.46515620347513426
0.03970198667709419,0.00039078165531062124,-3.337092704420548,0.470613756967793
0.03970198667709419,0.00040080169519038074,-3.339633237162616,0.47598148465195206
0.03970198667709419,0.0004108217350701403,-3.3421609265220327,0.48126266471679535
0.03970198667709419,0.0004208417749498998,-3.3446759017025025,0.4864603815432968
0.03970198667709419,0.0004308618148296593,-3.347178289967809,0.4915775415352726
0.03970198667709419,0.0004408818547094188,-3.349668216680459,0.49661688731572884
0.03970198667709419,0.00045090189458917837,-3.3521458053393687,0.5015810104908105
0.03970198667709419,0.00046092193446893787,-3.3546111776166168,0.5064723631546728
0.03970198667709419,0.0004709419743486974,-3.357064453393301,0.5112932682843058
0.03970198667709419,0.00048096201422845693,-3.3595057507945154,0.5160459291528963
0.03970198667709419,0.0004909820541082164,-3.3619351862234805,0.5207324378730466
0.03970198667709419,0.000501002093987976,-3.3643528743948465,0.5253547831665174
0.03970198667709419,0.0005110221338677356,-3.366758928367197,0.5299148574447016
0.03970198667709419,0.000521042173747495,-3.3691534595747696,0.5344144632733892
0.03970198667709419,0.0005310622136272546,-3.3715365778584307,0.5388553192862686
0.03970198667709419,0.0005410822535070141,-3.373908391495903,0.5432390656037639
0.03970198667709419,0.0005511022933867736,-3.3762690072312878,0.547567268807058
0.03970198667709419,0.0005611223332665331,-3.3786185303038936,0.5518414265113053
0.03970198667709419,0.0005711423731462927,-3.3809570644763847,0.556062971576974
0.03970198667709419,0.0005811624130260521,-3.383284712062281,0.5602332759938546
0.03970198667709419,0.0005911824529058117,-3.3856015739528154,0.5643536544684334
0.03970198667709419,0.0006012024927855711,-3.387907749643178,0.5684253677419764
0.03970198667709419,0.0006112225326653307,-3.390203337258151,0.5724496256637315
0.03970198667709419,0.0006212425725450903,-3.392488433577161,0.5764275900410794
0.03970198667709419,0.0006312626124248497,-3.3947631340587643,0.5803603772861937
0.03970198667709419,0.0006412826523046093,-3.3970275328645716,0.5842490608767708
0.03970198667709419,0.0006513026921843688,-3.3992817228826397,0.5880946736466198
0.03970198667709419,0.0006613227320641283,-3.4015257957503318,0.5918982099203448
0.03970198667709419,0.0006713427719438878,-3.4037598418766732,0.5956606275049509
0.03970198667709419,0.0006813628118236474,-3.405983950464207,0.5993828495499841
0.03970198667709419,0.0006913828517034068,-3.4081982095303633,0.603065766286706
0.03970198667709419,0.0007014028915831664,-3.410402705928364,0.6067102366558299
0.03970198667709419,0.0007114229314629259,-3.412597525367661,0.6103170898324631
0.03970198667709419,0.0007214429713426854,-3.4147827524339336,0.6138871266561242
0.03970198667709419,0.000731463011222445,-3.4169584706086487,0.6174211209729888
0.03970198667709419,0.0007414830511022044,-3.4191247622881957,0.6209198208968987
0.03970198667709419,0.000751503090981964,-3.421281708802613,0.6243839499950901
0.03970198667709419,0.0007615231308617235,-3.4234293904339066,0.6278142084040933
0.03970198667709419,0.000771543170741483,-3.4255678864339814,0.6312112738807888
0.03970198667709419,0.0007815632106212425,-3.42769727504219,0.6345758027931927
0.03970198667709419,0.0007915832505010021,-3.4298176335025063,0.6379084310551616
0.03970198667709419,0.0008016032903807616,-3.4319290380803413,0.6412097750088714
0.03970198667709419,0.0008116233302605211,-3.434031564079001,0.6444804322586115
0.03970198667709419,0.0008216433701402807,-3.4361252858558022,0.647720982459152
0.03970198667709419,0.0008316634100200401,-3.4382102768378515,0.6509319880616933
0.03970198667709419,0.0008416834498997997,-3.440286609537498,0.6541139950201655
0.03970198667709419,0.0008517034897795591,-3.442354355567463,0.65726753346044
0.03970198667709419,0.0008617235296593187,-3.4444135856556612,0.660393118314817
0.039799774821372744,1e-10,-3.2238940560274196,0.0002512576989959214
0.039799774821372744,1.002013987975952e-05,-3.2270469415096725,0.07940928217115151
0.039799774821372744,2.004017975951904e-05,-3.2301800701353547,0.11212533766415866
0.039799774821372744,3.006021963927856e-05,-3.2332936879672745,0.13711063784455765
0.039799774821372744,4.008025951903808e-05,-3.236388036499773,0.1580760072722532
0.039799774821372744,5.0100299398797595e-05,-3.2394633527711174,0.17646148763349737
0.039799774821372744,6.012033927855712e-05,-3.242519869472468,0.1930069688392828
0.039799774821372744,7.014037915831663e-05,-3.245557815053525,0.20815278326902578
0.039799774821372744,8.016041903807615e-05,-3.2485774138249925,0.22218636034999434
0.039799774821372744,9.018045891783567e-05,-3.251578886057964,0.23530772021232257
0.039799774821372744,0.00010020049879759518,-3.2545624480803426,0.24766276917671146
0.039799774821372744,0.0001102205386773547,-3.2575283123704004,0.25936186268685163
0.039799774821372744,0.00012024057855711423,-3.260476687647585,0.2704908988686341
0.039799774821372744,0.00013026061843687375,-3.2634077789606546,0.28111831850112773
0.039799774821372744,0.00014028065831663328,-3.266321787773256,0.2912997195709325
0.039799774821372744,0.00015030069819639279,-3.2692189120470125,0.3010810109748168
0.039799774821372744,0.00016032073807615232,-3.2720993463222285,0.31050063400909395
0.039799774821372744,0.00017034077795591185,-3.274963281796273,0.3195911680070941
0.039799774821372744,0.00018036081783567135,-3.27781090639974,0.32838051689324127
0.039799774821372744,0.00019038085771543088,-3.2806424048704454,0.33689280315329223
0.039799774821372744,0.0002004008975951904,-3.2834579588253447,0.34514905291233433
0.039799774821372744,0.00021042093747494992,-3.2862577468304353,0.35316772890011155
0.039799774821372744,0.00022044097735470942,-3.289041944468713,0.36096515069050455
0.039799774821372744,0.00023046101723446895,-3.291810724406248,0.3685558300828896
0.039799774821372744,0.00024048105711422848,-3.294564256456437,0.3759527416956369
0.039799774821372744,0.00025050109699398796,-3.2973027076425034,0.383167543459254
0.039799774821372744,0.00026052113687374747,-3.3000262422582884,0.39021075791444954
0.039799774821372744,0.000270541176753507,-3.302735021927398,0.39709192251969605
0.039799774821372744,0.00028056121663326653,-3.3054292056607575,0.4038197152159697
0.039799774821372744,0.00029058125651302603,-3.3081089499126213,0.4104020600591991
0.039799774821372744,0.00030060129639278554,-3.310774408635092,0.4168462166624238
0.039799774821372744,0.0003106213362725451,-3.313425733331193,0.42315885638608464
0.039799774821372744,0.0003206413761523046,-3.3160630731065415,0.4293461276041459
0.039799774821372744,0.0003306614160320641,-3.3186865747196643,0.43541371190503514
0.039799774821372744,0.00034068145591182366,-3.3212963826310036,0.4413668727233608
0.039799774821372744,0.00035070149579158316,-3.323892639050648,0.4472104976148126
0.039799774821372744,0.00036072153567134267,-3.326475483984832,0.4529491351633825
0.039799774821372744,0.00037074157555110217,-3.329045055281239,0.4585870273329486
0.039799774821372744,0.00038076161543086173,-3.331601488673149,0.4641281379337933
0.039799774821372744,0.00039078165531062124,-3.3341449178224596,0.46957617776087307
0.039799774821372744,0.00040080169519038074,-3.336675474361621,0.4749346268686192
0.039799774821372744,0.0004108217350701403,-3.3391932879345165,0.48020675437214067
0.039799774821372744,0.0004208417749498998,-3.341698486236314,0.4853956361033954
0.039799774821372744,0.0004308618148296593,-3.3441911950523275,0.4905041704004643
0.039799774821372744,0.0004408818547094188,-3.346671538295917,0.4955350922663565
0.039799774821372744,0.00045090189458917837,-3.3491396380454463,0.5004909860991351
0.039799774821372744,0.00046092193446893787,-3.3515956145803387,0.5053742971662387
0.039799774821372744,0.0004709419743486974,-3.354039586416251,0.5101873419716464
0.039799774821372744,0.00048096201422845693,-3.3564716703393875,0.5149323176441418
0.039799774821372744,0.0004909820541082164,-3.358891981439991,0.5196113104577058
0.039799774821372744,0.000501002093987976,-3.3613006331450195,0.5242263035804584
0.039799774821372744,0.0005110221338677356,-3.363697737250044,0.5287791841361382
0.039799774821372744,0.000521042173747495,-3.366083403950385,0.5332717496514904
0.039799774821372744,0.0005310622136272546,-3.368457741871508,0.5377057139538396
0.039799774821372744,0.0005410822535070141,-3.370820858098703,0.5420827125753029
0.039799774821372744,0.0005511022933867736,-3.3731728582060634,0.5464043077133627
0.039799774821372744,0.0005611223332665331,-3.3755138462847882,0.5506719927916875
0.039799774821372744,0.0005711423731462927,-3.377843924970824,0.5548871966600419
0.039799774821372744,0.0005811624130260521,-3.380163195471867,0.5590512874677299
0.039799774821372744,0.0005911824529058117,-3.3824717575937404,0.5631655762411915
0.039799774821372744,0.0006012024927855711,-3.3847697097661658,0.5672313201930268
0.039799774821372744,0.0006112225326653307,-3.3870571490679455,0.5712497257867908
0.039799774821372744,0.0006212425725450903,-3.389334171251572,0.5752219515793323
0.039799774821372744,0.0006312626124248497,-3.3916008707672765,0.5791491108601872
0.039799774821372744,0.0006412826523046093,-3.3938573407865413,0.5830322741055375
0.039799774821372744,0.0006513026921843688,-3.396103673225076,0.5868724712624913
0.039799774821372744,0.0006613227320641283,-3.3983399587652854,0.5906706938778689
0.039799774821372744,0.0006713427719438878,-3.4005662868782363,0.5944278970843018
0.039799774821372744,0.0006813628118236474,-3.402782745845136,0.5981450014552191
0.039799774821372744,0.0006913828517034068,-3.404989422778336,0.6018228947391951
0.039799774821372744,0.0007014028915831664,-3.407186403641879,0.6054624334831599
0.039799774821372744,0.0007114229314629259,-3.4093737732715894,0.6090644445530959
0.039799774821372744,0.0007214429713426854,-3.4115516153947345,0.6126297265600661
0.039799774821372744,0.000731463011222445,-3.4137200126492506,0.6161590511987095
0.039799774821372744,0.0007414830511022044,-3.4158790466025617,0.6196531645047216
0.039799774821372744,0.000751503090981964,-3.4180287977699875,0.6231127880372601
0.039799774821372744,0.0007615231308617235,-3.420169345632763,0.6265386199917113
0.039799774821372744,0.000771543170741483,-3.4223007686556683,0.6299313362477923
0.039799774821372744,0.0007815632106212425,-3.42442314430429,0.6332915913575454
0.039799774821372744,0.0007915832505010021,-3.4265365490619124,0.6366200194774093
0.039799774821372744,0.0008016032903807616,-3.4286410584460567,0.6399172352482047
0.039799774821372744,0.0008116233302605211,-3.4307367470246737,0.6431838346265708
0.039799774821372744,0.0008216433701402807,-3.4328236884319954,0.6464203956711014
0.039799774821372744,0.0008316634100200401,-3.4349019553840607,0.6496274792861781
0.039799774821372744,0.0008416834498997997,-3.4369716196939177,0.6528056299262649
0.039799774821372744,0.0008517034897795591,-3.439032752286513,0.6559553762632172
0.039799774821372744,0.0008617235296593187,-3.4410854232132775,0.6590772318189634
0.039799774821372744,0.0008717435695390782,-3.4431297016664093,0.6621716955657427
0.0398975629656513,1e-10,-3.221440066917469,0.00025064187132321477
0.0398975629656513,1.002013987975952e-05,-3.2245775643502936,0.07921526170502917
0.0398975629656513,2.004017975951904e-05,-3.2276954967097726,0.11185223469360736
0.0398975629656513,3.006021963927856e-05,-3.2307941064955834,0.13677771009040823
0.0398975629656513,4.008025951903808e-05,-3.233873631726658,0.15769334938330448
0.0398975629656513,5.0100299398797595e-05,-3.2369343060508955,0.1760356244860685
0.0398975629656513,6.012033927855712e-05,-3.23997635885154,0.19254258409372507
0.0398975629656513,7.014037915831663e-05,-3.2430000153503404,0.2076534605709459
0.0398975629656513,8.016041903807615e-05,-3.2460054967076086,0.22165496250169203
0.0398975629656513,9.018045891783567e-05,-3.2489930201192934,0.2347466064184854
0.0398975629656513,0.00010020049879759518,-3.251962798911163,0.24707392984435747
0.0398975629656513,0.0001102205386773547,-3.254915042630216,0.25874700818915786
0.0398975629656513,0.00012024057855711423,-3.2578499571334025,0.26985152075393926
0.0398975629656513,0.00013026061843687375,-3.2607677446737617,0.28045573328768375
0.0398975629656513,0.00014028065831663328,-3.2636686039840566,0.2906151010434975
0.0398975629656513,0.00015030069819639279,-3.266552730357999,0.3003754146104612
0.0398975629656513,0.00016032073807615232,-3.2694203157291435,0.3097750158497223
0.0398975629656513,0.00017034077795591185,-3.2722715487475353,0.31884639951155025
0.0398975629656513,0.00018036081783567135,-3.2751066148541805,0.32761739681337054
0.0398975629656513,0.00019038085771543088,-3.2779256963534205,0.3361120671639886
0.0398975629656513,0.0002004008975951904,-3.2807289724832756,0.3443513815174267
0.0398975629656513,0.00021042093747494992,-3.2835166194838297,0.35235375399457264
0.0398975629656513,0.00022044097735470942,-3.2862888106637147,0.3601354610613038
0.0398975629656513,0.00023046101723446895,-3.289045716464768,0.36771097606128844
0.0398975629656513,0.00024048105711422848,-3.2917875045249145,0.3750932391236053
0.0398975629656513,0.00025050109699398796,-3.294514339739331,0.3822938770959725
0.0398975629656513,0.00026052113687374747,-3.2972263843199556,0.3893233843815706
0.0398975629656513,0.000270541176753507,-3.2999237978533924,0.3961912728634921
0.0398975629656513,0.00028056121663326653,-3.302606737357259,0.4029061971488241
0.0398975629656513,0.00029058125651302603,-3.3052753573350326,0.40947605993082686
0.0398975629656513,0.00030060129639278554,-3.30792980982944,0.4159081012018028
0.0398975629656513,0.0003106213362725451,-3.3105702444744383,0.4222089742476885
0.0398975629656513,0.0003206413761523046,-3.313196808545828,0.4283848107462088
0.0398975629656513,0.0003306614160320641,-3.315809647010548,0.4344412768228921
0.0398975629656513,0.00034068145591182366,-3.3184089025746832,0.4403836215571325
0.0398975629656513,0.00035070149579158316,-3.320994715730238,0.4462167191476408
0.0398975629656513,0.00036072153567134267,-3.323567224800698,0.45194510572392005
0.0398975629656513,0.00037074157555110217,-3.3261265659854358,0.45757301161375324
0.0398975629656513,0.00038076161543086173,-3.3286728734029745,0.46310438973557316
0.0398975629656513,0.00039078165531062124,-3.3312062791331662,0.4685429406711207
0.0398975629656513,0.00040080169519038074,-3.3337269132582996,0.47389213488198817
0.0398975629656513,0.0004108217350701403,-3.3362349039031804,0.47915523245892877
0.0398975629656513,0.0004208417749498998,-3.3387303772742096,0.4843353007316605
0.0398975629656513,0.0004308618148296593,-3.341213457697492,0.489435230016591
0.0398975629656513,0.0004408818547094188,-3.343684267656006,0.49445774773828777
0.0398975629656513,0.00045090189458917837,-3.3461429278258517,0.4994054311259665
0.0398975629656513,0.00046092193446893787,-3.3485895571116235,0.5042807186574322
0.0398975629656513,0.0004709419743486974,-3.351024272680911,0.5090859203987383
0.0398975629656513,0.00048096201422845693,-3.3534471899979685,0.5138232273674924
0.0398975629656513,0.0004909820541082164,-3.3558584228565747,0.5184947200305495
0.0398975629656513,0.000501002093987976,-3.358258083412099,0.5231023760322705
0.0398975629656513,0.0005110221338677356,-3.3606462822128065,0.5276480772371128
0.0398975629656513,0.000521042173747495,-3.3630231282304157,0.5321336161597392
0.0398975629656513,0.0005310622136272546,-3.3653887288899353,0.5365607018467523
0.0398975629656513,0.0005410822535070141,-3.3677431900987966,0.5409309652663654
0.0398975629656513,0.0005511022933867736,-3.3700866162753056,0.5452459642556009
0.0398975629656513,0.0005611223332665331,-3.37241911037643,0.5495071880687905
0.0398975629656513,0.0005711423731462927,-3.374740773924941,0.5537160615661163
0.0398975629656513,0.0005811624130260521,-3.3770517070359283,0.5578739490765501
0.0398975629656513,0.0005911824529058117,-3.3793520084427042,0.5619821579657285
0.0398975629656513,0.0006012024927855711,-3.381641775522117,0.5660419419359686
0.0398975629656513,0.0006112225326653307,-3.3839211043192843,0.5700545040827035
0.0398975629656513,0.0006212425725450903,-3.3861900895717674,0.5740209997290547
0.0398975629656513,0.0006312626124248497,-3.3884488247331985,0.5779425390579986
0.0398975629656513,0.0006412826523046093,-3.390697401996378,0.5818201895595965
0.0398975629656513,0.0006513026921843688,-3.3929359123158513,0.5856549783089965
0.0398975629656513,0.0006613227320641283,-3.395164445429987,0.5894478940893614
0.0398975629656513,0.0006713427719438878,-3.397383089882563,0.5931998893724909
0.0398975629656513,0.0006813628118236474,-3.399591933043876,0.5969118821686836
0.0398975629656513,0.0006913828517034068,-3.4017910611313837,0.6005847577562861
0.0398975629656513,0.0007014028915831664,-3.403980559229904,0.6042193703004042
0.0398975629656513,0.0007114229314629259,-3.406160511311362,0.6078165443693787
0.0398975629656513,0.0007214429713426854,-3.4083310002541176,0.6113770763568458
0.0398975629656513,0.000731463011222445,-3.410492107861872,0.6149017358165064
0.0398975629656513,0.0007414830511022044,-3.4126439148821652,0.6183912667160972
0.0398975629656513,0.000751503090981964,-3.4147865010244827,0.6218463886164927
0.0398975629656513,0.0007615231308617235,-3.4169199449779697,0.6252677977813574
0.0398975629656513,0.000771543170741483,-3.4190443244287745,0.6286561682223101
0.0398975629656513,0.0007815632106212425,-3.4211597160770197,0.6320121526841458
0.0398975629656513,0.0007915832505010021,-3.4232661956534214,0.6353363835742851
0.0398975629656513,0.0008016032903807616,-3.4253638379355547,0.6386294738402841
0.0398975629656513,0.0008116233302605211,-3.4274527167637836,0.6418920177989257
0.0398975629656513,0.0008216433701402807,-3.429532905056857,0.6451245919201367
0.0398975629656513,0.0008316634100200401,-3.4316044748271817,0.6483277555687185
0.0398975629656513,0.0008416834498997997,-3.4336674971957812,0.6515020517066475
0.0398975629656513,0.0008517034897795591,-3.435722042406948,0.6546480075584928
0.0398975629656513,0.0008617235296593187,-3.4377681798425934,0.6577661352423028
0.0398975629656513,0.0008717435695390782,-3.4398059780363073,0.6608569323681363
0.03999535110992986,1e-10,-3.2189920851315477,0.00025002905503262166
0.03999535110992986,1.002013987975952e-05,-3.222114306779264,0.07902218555546185
0.03999535110992986,2.004017975951904e-05,-3.225217152818267,0.11158045477577098
0.03999535110992986,3.006021963927856e-05,-3.228300862245075,0.1364463877923594
0.03999535110992986,4.008025951903808e-05,-3.2313656696612933,0.15731252834412227
0.03999535110992986,5.0100299398797595e-05,-3.2344118053807196,0.1756117963374688
0.03999535110992986,6.012033927855712e-05,-3.2374394955331978,0.19208040846955024
0.03999535110992986,7.014037915831663e-05,-3.2404489621653543,0.20715650263060048
0.03999535110992986,8.016041903807615e-05,-3.243440423338315,0.22112607021349615
0.03999535110992986,9.018045891783567e-05,-3.246414093222522,0.23418812671968955
0.03999535110992986,0.00010020049879759518,-3.2493701821897405,0.2464878427649409
0.03999535110992986,0.0001102205386773547,-3.2523088969023686,0.2581350151687499
0.03999535110992986,0.00012024057855711423,-3.2552304404001347,0.2692151055414654
0.03999535110992986,0.00013026061843687375,-3.2581350121842747,0.2797962055139103
0.03999535110992986,0.00014028065831663328,-3.2610228082992827,0.2899336283531096
0.03999535110992986,0.00015030069819639279,-3.2638940214123124,0.2996730469629496
0.03999535110992986,0.00016032073807615232,-3.266748840890309,0.3090527042949984
0.03999535110992986,0.00017034077795591185,-3.269587452874957,0.31810501096547933
0.03999535110992986,0.00018036081783567135,-3.272410040355508,0.32685772587235734
0.03999535110992986,0.00019038085771543088,-3.2752167832395656,0.3353348456849727
0.03999535110992986,0.0002004008975951904,-3.278007858421897,0.34355728648251227
0.03999535110992986,0.00021042093747494992,-3.2807834398513305,0.3515434140388555
0.03999535110992986,0.00022044097735470942,-3.28354369859581,0.35930946194478885
0.03999535110992986,0.00023046101723446895,-3.2862888029056623,0.3668698652966172
0.03999535110992986,0.00024048105711422848,-3.2890189182751355,0.3742375299214454
0.03999535110992986,0.00025050109699398796,-3.2917342075022704,0.3814240517533916
0.03999535110992986,0.00026052113687374747,-3.2944348307471496,0.38843989721156724
0.03999535110992986,0.000270541176753507,-3.297120945588589,0.3952945527434078
0.03999535110992986,0.00028056121663326653,-3.2997927070793054,0.40199664974977595
0.03999535110992986,0.00029058125651302603,-3.302450267799628,0.40855406967828595
0.03999535110992986,0.00030060129639278554,-3.3050937779097826,0.41497403300808955
0.03999535110992986,0.0003106213362725451,-3.307723385200804,0.4212631750498029
0.03999535110992986,0.0003206413761523046,-3.3103392351441143,0.4274276108765812
0.03999535110992986,0.0003306614160320641,-3.312941470939817,0.4334729912359792
0.03999535110992986,0.00034068145591182366,-3.315530233563732,0.43940455093102737
0.03999535110992986,0.00035070149579158316,-3.3181056618132274,0.44522715087681763
0.03999535110992986,0.00036072153567134267,-3.3206678923518713,0.4509453148167478
0.03999535110992986,0.00037074157555110217,-3.3232170597529476,0.4565632615063643
0.03999535110992986,0.00038076161543086173,-3.32575329654187,0.4620849330319844
0.03999535110992986,0.00039078165531062124,-3.3282767332375216,0.4675140198180972
0.03999535110992986,0.00040080169519038074,-3.3307874983925587,0.4728539827859662
0.03999535110992986,0.0004108217350701403,-3.33328571863271,0.47810807305132696
0.03999535110992986,0.0004208417749498998,-3.3357715186950934,0.48327934948807805
0.03999535110992986,0.0004308618148296593,-3.3382450214655903,0.48837069443468273
0.03999535110992986,0.0004408818547094188,-3.340706348015298,0.49338482777850945
0.03999535110992986,0.00045090189458917837,-3.3431556176360875,0.49832431961886847
0.03999535110992986,0.00046092193446893787,-3.3455929478752973,0.5031916016807394
0.03999535110992986,0.0004709419743486974,-3.348018454569585,0.5079889776270774
0.03999535110992986,0.00048096201422845693,-3.350432251877961,0.5127186323972978
0.03999535110992986,0.0004909820541082164,-3.352834452314029,0.5173826406823978
0.03999535110992986,0.000501002093987976,-3.3552251667774557,0.5219829746326455
0.03999535110992986,0.0005110221338677356,-3.3576045045846934,0.5265215108813882
0.03999535110992986,0.000521042173747495,-3.35997257349897,0.5310000369579778
0.03999535110992986,0.0005310622136272546,-3.3623294797595804,0.5354202571537563
0.03999535110992986,0.0005410822535070141,-3.364675328110482,0.5397837978972669
0.03999535110992986,0.0005511022933867736,-3.3670102218282283,0.5440922126881528
0.03999535110992986,0.0005611223332665331,-3.3693342627492515,0.5483469866334059
0.03999535110992986,0.0005711423731462927,-3.371647551296514,0.5525495406246044
0.03999535110992986,0.0005811624130260521,-3.373950186505546,0.5567012351904069
0.03999535110992986,0.0005911824529058117,-3.3762422660498856,0.5608033740547615
0.03999535110992986,0.0006012024927855711,-3.3785238862659424,0.5648572074279644
0.03999535110992986,0.0006112225326653307,-3.38079514217729,0.5688639350547837
0.03999535110992986,0.0006212425725450903,-3.3830561275184134,0.5728247090413092
0.03999535110992986,0.0006312626124248497,-3.3853069347579234,0.5767406364799343
0.03999535110992986,0.0006412826523046093,-3.3875476551212444,0.5806127818898945
0.03999535110992986,0.0006513026921843688,-3.3897783786128044,0.5844421694890285
0.03999535110992986,0.0006613227320641283,-3.391999194037725,0.5882297853108801
0.03999535110992986,0.0006713427719438878,-3.3942101890230374,0.5919765791798758
0.03999535110992986,0.0006813628118236474,-3.396411450038425,0.5956834665560918
0.03999535110992986,0.0006913828517034068,-3.3986030624165187,0.5993513302600324
0.03999535110992986,0.0007014028915831664,-3.400785110372745,0.6029810220868679
0.03999535110992986,0.0007114229314629259,-3.402957677024744,0.6065733643187121
0.03999535110992986,0.0007214429713426854,-3.4051208444113645,0.6101291511427416
0.03999535110992986,0.000731463011222445,-3.407274693511256,0.6136491499822564
0.03999535110992986,0.0007414830511022044,-3.4094193042610574,0.6171341027471647
0.03999535110992986,0.000751503090981964,-3.4115547555731967,0.6205847270097988
0.03999535110992986,0.0007615231308617235,-3.413681125353316,0.6240017171114718
0.03999535110992986,0.000771543170741483,-3.415798490517325,0.6273857452047215
0.03999535110992986,0.0007815632106212425,-3.4179069270080955,0.6307374622357736
0.03999535110992986,0.0007915832505010021,-3.4200065098118033,0.634057498871388
0.03999535110992986,0.0008016032903807616,-3.4220973129739343,0.6373464663739039
0.03999535110992986,0.0008116233302605211,-3.4241794096149496,0.6406049574280018
0.03999535110992986,0.0008216433701402807,-3.4262528719456316,0.6438335469224139
0.03999535110992986,0.0008316634100200401,-3.428317771282111,0.647032792689563
0.03999535110992986,0.0008416834498997997,-3.430374178060585,0.650203236205883
0.03999535110992986,0.0008517034897795591,-3.432422161851734,0.6533454032553543
0.03999535110992986,0.0008617235296593187,-3.4344617913748445,0.6564598045586051
0.03999535110992986,0.0008717435695390782,-3.4364931345116436,0.6595469363697484
0.04009313925420842,1e-10,-3.2165500813298054,0.00024941922808964035
0.04009313925420842,1.002013987975952e-05,-3.2196571383684676,0.07883004685572124
0.04009313925420842,2.004017975951904e-05,-3.2227450069779686,0.11130998834910238
0.04009313925420842,3.006021963927856e-05,-3.22581392271049,0.1361166594187508
0.04009313925420842,4.008025951903808e-05,-3.2288641168072933,0.1569335310407778
0.04009313925420842,5.0100299398797595e-05,-3.2318958163032767,0.1751899887461993
0.04009313925420842,6.012033927855712e-05,-3.2349092441283807,0.19162042638273663
0.04009313925420842,7.014037915831663e-05,-3.2379046192059575,0.20666189286429945
0.04009313925420842,8.016041903807615e-05,-3.2408821565482087,0.22059966601687628
0.04009313925420842,9.018045891783567e-05,-3.2438420673488,0.23363226285755365
0.04009313925420842,0.00010020049879759518,-3.246784559072753,0.24590448897050715
0.04009313925420842,0.0001102205386773547,-3.2497098355436997,0.2575258640170721
0.04009313925420842,0.00012024057855711423,-3.2526180970286087,0.26858163304209265
0.04009313925420842,0.00013026061843687375,-3.255509540320055,0.27913971446293767
0.04009313925420842,0.00014028065831663328,-3.2583843588161288,0.2892552803020154
0.04009313925420842,0.00015030069819639279,-3.2612427425980552,0.2989738863955364
0.04009313925420842,0.00016032073807615232,-3.2640848785056154,0.30833367730685945
0.04009313925420842,0.00017034077795591185,-3.266910950210426,0.3173669799635627
0.04009313925420842,0.00018036081783567135,-3.269721138287171,0.3261014813285622
0.04009313925420842,0.00019038085771543088,-3.272515620282833,0.33456111566649005
0.04009313925420842,0.0002004008975951904,-3.275294570784006,0.3427667444755285
