mean,var,M1_final,M2_final
0.015254950607454909,0.000270541176753507,8.2828304935897e-73,1.0
0.015352738751733467,1e-10,8.41614702421829e-73,1.0
0.015352738751733467,1.002013987975952e-05,9.308336407980463e-73,1.0
0.015352738751733467,2.004017975951904e-05,1.280888035366853e-72,1.0
0.015352738751733467,3.006021963927856e-05,1.0818988708517755e-72,1.0
0.015352738751733467,4.008025951903808e-05,1.1742979174687474e-72,1.0
0.015352738751733467,5.0100299398797595e-05,1.613618534368295e-72,1.0
0.015352738751733467,6.012033927855712e-05,2.109230807467592e-72,1.0
0.015352738751733467,7.014037915831663e-05,1.7644214375374915e-72,1.0
0.015352738751733467,8.016041903807615e-05,1.241138084757996e-72,1.0
0.015352738751733467,9.018045891783567e-05,5.395753985997631e-73,1.0
0.015352738751733467,0.00010020049879759518,4.643788588855237e-73,1.0
0.015352738751733467,0.0001102205386773547,2.7675597704871223e-72,1.0
0.015352738751733467,0.00012024057855711423,1.3124251562550206e-71,1.0
0.015352738751733467,0.00013026061843687375,6.640058888267302e-73,1.0
0.015352738751733467,0.00014028065831663328,2.0636951797343557e-72,1.0
0.015352738751733467,0.00015030069819639279,3.90273996735091e-72,1.0
0.015352738751733467,0.00016032073807615232,1.188774639884917e-72,1.0
0.015352738751733467,0.00017034077795591185,2.5250080650917946e-72,1.0
0.015352738751733467,0.00018036081783567135,7.480879776809311e-73,1.0
0.015352738751733467,0.00019038085771543088,2.0756895998042843e-72,1.0
0.015352738751733467,0.0002004008975951904,2.4083166824630193e-73,1.0
0.015352738751733467,0.00021042093747494992,1.6765602711724614e-72,1.0
0.015352738751733467,0.00022044097735470942,4.924438050072007e-73,1.0
0.015352738751733467,0.00023046101723446895,4.728694228463691e-73,1.0
0.015352738751733467,0.00024048105711422848,8.340903912328704e-72,1.0
0.015352738751733467,0.00025050109699398796,3.307887688250868e-73,1.0
0.015352738751733467,0.00026052113687374747,1.8297918056183992e-73,1.0
0.015352738751733467,0.000270541176753507,1.1245729084626657e-72,1.0
0.015450526896012022,1e-10,1.3838184233173062e-72,1.0
0.015450526896012022,1.002013987975952e-05,2.1409341822041717e-72,1.0
0.015450526896012022,2.004017975951904e-05,3.553411321398635e-72,1.0
0.015450526896012022,3.006021963927856e-05,1.7643916296466824e-72,1.0
0.015450526896012022,4.008025951903808e-05,1.2297809912201215e-72,1.0
0.015450526896012022,5.0100299398797595e-05,1.1072870759338114e-72,1.0
0.015450526896012022,6.012033927855712e-05,1.1739514645905694e-72,1.0
0.015450526896012022,7.014037915831663e-05,1.2847196374602972e-72,1.0
0.015450526896012022,8.016041903807615e-05,7.925083258755443e-73,1.0
0.015450526896012022,9.018045891783567e-05,1.179590660991311e-72,1.0
0.015450526896012022,0.00010020049879759518,7.424578983142691e-72,1.0
0.015450526896012022,0.0001102205386773547,8.009095203403623e-73,1.0
0.015450526896012022,0.00012024057855711423,1.547341737903891e-72,1.0
0.015450526896012022,0.00013026061843687375,1.1014678167922278e-72,1.0
0.015450526896012022,0.00014028065831663328,4.7891019245679566e-73,1.0
0.015450526896012022,0.00015030069819639279,7.864258148950245e-73,1.0
0.015450526896012022,0.00016032073807615232,7.29613204782465e-73,1.0
0.015450526896012022,0.00017034077795591185,5.21630106837831e-72,1.0
0.015450526896012022,0.00018036081783567135,5.110694311792845e-72,1.0
0.015450526896012022,0.00019038085771543088,2.921437386182756e-72,1.0
0.015450526896012022,0.0002004008975951904,7.528420161067253e-72,1.0
0.015450526896012022,0.00021042093747494992,5.212869749245138e-72,1.0
0.015450526896012022,0.00022044097735470942,2.104506984627281e-72,1.0
0.015450526896012022,0.00023046101723446895,4.736069477151354e-71,1.0
0.015450526896012022,0.00024048105711422848,3.870646106688391e-73,1.0
0.015450526896012022,0.00025050109699398796,4.185977258334463e-73,1.0
0.015450526896012022,0.00026052113687374747,4.92752583474273e-71,1.0
0.015450526896012022,0.000270541176753507,1.8398801793855517e-72,1.0
0.01554831504029058,1e-10,2.271308689118471e-72,0.9999999999999999
0.01554831504029058,1.002013987975952e-05,2.4759489698724793e-72,1.0
0.01554831504029058,2.004017975951904e-05,2.159648476249906e-72,1.0
0.01554831504029058,3.006021963927856e-05,7.253725035057456e-72,1.0
0.01554831504029058,4.008025951903808e-05,1.9365550157718578e-72,1.0
0.01554831504029058,5.0100299398797595e-05,3.8242833106946757e-72,1.0
0.01554831504029058,6.012033927855712e-05,2.845712985304489e-72,1.0
0.01554831504029058,7.014037915831663e-05,2.594822549309446e-72,1.0
0.01554831504029058,8.016041903807615e-05,6.53843456495947e-72,1.0
0.01554831504029058,9.018045891783567e-05,1.48564115551173e-72,1.0
0.01554831504029058,0.00010020049879759518,4.618660117981035e-72,1.0
0.01554831504029058,0.0001102205386773547,6.864011561578928e-72,1.0
0.01554831504029058,0.00012024057855711423,2.2919125476045967e-72,1.0
0.01554831504029058,0.00013026061843687375,2.538548095423447e-72,1.0
0.01554831504029058,0.00014028065831663328,2.7697553605631585e-72,1.0
0.01554831504029058,0.00015030069819639279,1.2663719230697605e-72,1.0
0.01554831504029058,0.00016032073807615232,8.778710268889874e-73,1.0
0.01554831504029058,0.00017034077795591185,1.1126646257845845e-72,1.0
0.01554831504029058,0.00018036081783567135,3.6523665773069177e-72,1.0
0.01554831504029058,0.00019038085771543088,1.1912870730205415e-72,1.0
0.01554831504029058,0.0002004008975951904,3.293172701944878e-72,1.0
0.01554831504029058,0.00021042093747494992,5.426462364020333e-73,1.0
0.01554831504029058,0.00022044097735470942,6.029111345818525e-72,1.0
0.01554831504029058,0.00023046101723446895,9.90721008772215e-72,1.0
0.01554831504029058,0.00024048105711422848,3.8781074520412935e-72,1.0
0.01554831504029058,0.00025050109699398796,3.6042935803648017e-71,1.0
0.01554831504029058,0.00026052113687374747,5.2047490975364396e-73,1.0
0.01554831504029058,0.000270541176753507,1.7506524481187583e-71,1.0
0.01564610318456914,1e-10,3.7252530894017046e-72,1.0
0.01564610318456914,1.002013987975952e-05,4.678905252102016e-72,1.0
0.01564610318456914,2.004017975951904e-05,5.786045621029352e-72,1.0
0.01564610318456914,3.006021963927856e-05,3.399385696103011e-72,1.0
0.01564610318456914,4.008025951903808e-05,4.111183142640845e-72,1.0
0.01564610318456914,5.0100299398797595e-05,1.824588102083725e-72,1.0
0.01564610318456914,6.012033927855712e-05,2.2084325209003606e-72,1.0
0.01564610318456914,7.014037915831663e-05,1.9918146329373724e-72,1.0
0.01564610318456914,8.016041903807615e-05,4.3886938669387707e-72,1.0
0.01564610318456914,9.018045891783567e-05,3.504941809416506e-72,1.0
0.01564610318456914,0.00010020049879759518,2.899059085878508e-72,1.0
0.01564610318456914,0.0001102205386773547,7.7021532938959e-72,1.0
0.01564610318456914,0.00012024057855711423,6.811174643981733e-72,1.0
0.01564610318456914,0.00013026061843687375,9.028017835069452e-72,1.0
0.01564610318456914,0.00014028065831663328,2.1154473223816463e-72,1.0
0.01564610318456914,0.00015030069819639279,3.634360629157977e-71,1.0
0.01564610318456914,0.00016032073807615232,1.706969825152034e-71,1.0
0.01564610318456914,0.00017034077795591185,1.1134119655788447e-71,0.9999999999999999
0.01564610318456914,0.00018036081783567135,1.509868952305255e-72,1.0
0.01564610318456914,0.00019038085771543088,2.0641972073831813e-72,1.0
0.01564610318456914,0.0002004008975951904,1.7608603821155532e-72,1.0
0.01564610318456914,0.00021042093747494992,1.6618458320680662e-72,1.0
0.01564610318456914,0.00022044097735470942,3.082886126999669e-71,1.0
0.01564610318456914,0.00023046101723446895,2.7903237129053005e-71,1.0
0.01564610318456914,0.00024048105711422848,6.931310876636535e-72,1.0
0.01564610318456914,0.00025050109699398796,2.653641903160655e-71,1.0
0.01564610318456914,0.00026052113687374747,5.844633766351957e-72,1.0
0.01564610318456914,0.000270541176753507,3.720175834962264e-72,1.0
0.015743891328847695,1e-10,6.131243833253568e-72,1.0
0.015743891328847695,1.002013987975952e-05,5.132511633149361e-72,1.0
0.015743891328847695,2.004017975951904e-05,9.079463732771177e-72,1.0
0.015743891328847695,3.006021963927856e-05,7.784637833309398e-72,1.0
0.015743891328847695,4.008025951903808e-05,1.7535507207761053e-71,1.0
0.015743891328847695,5.0100299398797595e-05,1.8119437028651207e-71,1.0
0.015743891328847695,6.012033927855712e-05,7.849037259895645e-72,1.0
0.015743891328847695,7.014037915831663e-05,6.505725789436965e-72,1.0
0.015743891328847695,8.016041903807615e-05,9.516325578450593e-72,0.9999999999999999
0.015743891328847695,9.018045891783567e-05,3.7965539333392605e-71,1.0
0.015743891328847695,0.00010020049879759518,2.2850535573642084e-71,1.0
0.015743891328847695,0.0001102205386773547,1.7673611178199696e-71,1.0
0.015743891328847695,0.00012024057855711423,1.346267668803253e-71,1.0
0.015743891328847695,0.00013026061843687375,2.0014784795877972e-71,1.0
0.015743891328847695,0.00014028065831663328,1.0817406096472226e-71,1.0
0.015743891328847695,0.00015030069819639279,6.542597270573699e-72,1.0
0.015743891328847695,0.00016032073807615232,1.9930911875446408e-71,1.0
0.015743891328847695,0.00017034077795591185,3.2605691842749547e-72,1.0
0.015743891328847695,0.00018036081783567135,1.668988147441873e-71,1.0
0.015743891328847695,0.00019038085771543088,8.10179172597336e-71,1.0
0.015743891328847695,0.0002004008975951904,2.531219559732902e-72,1.0
0.015743891328847695,0.00021042093747494992,8.16195724232269e-72,1.0
0.015743891328847695,0.00022044097735470942,3.931342060731357e-72,1.0
0.015743891328847695,0.00023046101723446895,3.360823237739354e-72,1.0
0.015743891328847695,0.00024048105711422848,1.8910709105079217e-71,1.0
0.015743891328847695,0.00025050109699398796,1.4334014801685028e-71,1.0
0.015743891328847695,0.00026052113687374747,1.416213425260028e-71,1.0
0.015743891328847695,0.000270541176753507,9.799024406582418e-72,1.0
0.015743891328847695,0.00028056121663326653,2.6155317839463286e-71,1.0
0.015841679473126254,1e-10,1.0058680976354171e-71,1.0
0.015841679473126254,1.002013987975952e-05,1.261294020387534e-71,1.0
0.015841679473126254,2.004017975951904e-05,7.430526040077401e-72,1.0
0.015841679473126254,3.006021963927856e-05,2.2910567647719133e-71,1.0
0.015841679473126254,4.008025951903808e-05,6.816918163841241e-72,1.0
0.015841679473126254,5.0100299398797595e-05,4.011286452304363e-72,1.0
0.015841679473126254,6.012033927855712e-05,1.161893830205214e-71,1.0
0.015841679473126254,7.014037915831663e-05,2.1729343380823826e-71,1.0
0.015841679473126254,8.016041903807615e-05,1.1626971330155218e-71,1.0
0.015841679473126254,9.018045891783567e-05,1.2957537264768426e-71,1.0
0.015841679473126254,0.00010020049879759518,2.393587145170879e-71,1.0
0.015841679473126254,0.0001102205386773547,6.263541671315872e-71,1.0
0.015841679473126254,0.00012024057855711423,1.1182452257812807e-71,1.0
0.015841679473126254,0.00013026061843687375,2.243191063946409e-71,1.0
0.015841679473126254,0.00014028065831663328,2.217951698118528e-71,1.0
0.015841679473126254,0.00015030069819639279,7.717004996066528e-72,1.0
0.015841679473126254,0.00016032073807615232,4.511573004423414e-72,1.0
0.015841679473126254,0.00017034077795591185,3.836097569565633e-71,1.0
0.015841679473126254,0.00018036081783567135,6.9235522156375746e-71,1.0
0.015841679473126254,0.00019038085771543088,3.5297012261779713e-71,1.0
0.015841679473126254,0.0002004008975951904,2.3183764081729813e-71,0.9999999999999999
0.015841679473126254,0.00021042093747494992,1.378325239963166e-71,1.0
0.015841679473126254,0.00022044097735470942,6.101259844327574e-72,1.0
0.015841679473126254,0.00023046101723446895,2.860524263696635e-71,1.0
0.015841679473126254,0.00024048105711422848,3.876733168980865e-71,1.0
0.015841679473126254,0.00025050109699398796,9.110175434416943e-72,1.0
0.015841679473126254,0.00026052113687374747,6.426407321804576e-72,1.0
0.015841679473126254,0.000270541176753507,1.2505874845391458e-71,1.0
0.015841679473126254,0.00028056121663326653,1.4981993741888443e-71,1.0
0.01593946761740481,1e-10,1.653899098355614e-71,1.0
0.01593946761740481,1.002013987975952e-05,1.5669430208016562e-71,1.0
0.01593946761740481,2.004017975951904e-05,1.8741342777156747e-71,1.0
0.01593946761740481,3.006021963927856e-05,1.6894964813594264e-71,0.9999999999999999
0.01593946761740481,4.008025951903808e-05,1.6233187219284244e-71,1.0
0.01593946761740481,5.0100299398797595e-05,1.6988291307305455e-71,1.0
0.01593946761740481,6.012033927855712e-05,1.3546105773616246e-71,1.0
0.01593946761740481,7.014037915831663e-05,1.238046143051349e-71,1.0
0.01593946761740481,8.016041903807615e-05,3.221010780761939e-71,1.0
0.01593946761740481,9.018045891783567e-05,2.3408768907581867e-71,1.0
0.01593946761740481,0.00010020049879759518,5.1286543929048486e-71,1.0
0.01593946761740481,0.0001102205386773547,1.1902843526070448e-71,1.0
0.01593946761740481,0.00012024057855711423,3.1104083079863745e-71,1.0
0.01593946761740481,0.00013026061843687375,4.142168032208381e-71,1.0
0.01593946761740481,0.00014028065831663328,8.696483917734793e-72,1.0
0.01593946761740481,0.00015030069819639279,2.2020516908669923e-71,1.0
0.01593946761740481,0.00016032073807615232,1.2587732794351677e-70,1.0
0.01593946761740481,0.00017034077795591185,9.501098720720401e-71,1.0
0.01593946761740481,0.00018036081783567135,2.160358324140164e-71,1.0
0.01593946761740481,0.00019038085771543088,2.6274083713212064e-71,1.0
0.01593946761740481,0.0002004008975951904,2.393862047520111e-71,1.0
0.01593946761740481,0.00021042093747494992,8.886590839468498e-71,1.0
0.01593946761740481,0.00022044097735470942,4.247478429066971e-71,1.0
0.01593946761740481,0.00023046101723446895,2.84813653171188e-71,1.0
0.01593946761740481,0.00024048105711422848,1.2497998966134337e-71,1.0
0.01593946761740481,0.00025050109699398796,1.0116527362363077e-71,1.0
0.01593946761740481,0.00026052113687374747,2.004758288320171e-70,1.0
0.01593946761740481,0.000270541176753507,2.897138515000064e-71,1.0
0.01593946761740481,0.00028056121663326653,4.4125682426571247e-72,1.0
0.01603725576168337,1e-10,2.713613996128597e-71,1.0
0.01603725576168337,1.002013987975952e-05,2.9863512932104892e-71,1.0
0.01603725576168337,2.004017975951904e-05,2.5852719860484103e-71,1.0
0.01603725576168337,3.006021963927856e-05,2.847102975890389e-71,1.0
0.01603725576168337,4.008025951903808e-05,3.748718685920069e-71,1.0
0.01603725576168337,5.0100299398797595e-05,3.223263527474081e-71,1.0
0.01603725576168337,6.012033927855712e-05,1.222753904594777e-71,1.0
0.01603725576168337,7.014037915831663e-05,2.2932204922885527e-71,1.0
0.01603725576168337,8.016041903807615e-05,2.8232835428385375e-71,1.0
0.01603725576168337,9.018045891783567e-05,3.14590149062757e-71,1.0
0.01603725576168337,0.00010020049879759518,7.686281407185002e-71,1.0
0.01603725576168337,0.0001102205386773547,5.224023668897334e-71,1.0
0.01603725576168337,0.00012024057855711423,9.884312913689716e-71,1.0
0.01603725576168337,0.00013026061843687375,4.072777513610374e-71,1.0
0.01603725576168337,0.00014028065831663328,1.1580676936266363e-71,1.0
0.01603725576168337,0.00015030069819639279,9.928186279183295e-72,1.0
0.01603725576168337,0.00016032073807615232,1.8250624814669077e-71,1.0
0.01603725576168337,0.00017034077795591185,8.204907111937009e-72,1.0
0.01603725576168337,0.00018036081783567135,9.558610265021088e-72,1.0
0.01603725576168337,0.00019038085771543088,1.2647795131514367e-71,1.0
0.01603725576168337,0.0002004008975951904,2.6225377269961797e-71,1.0
0.01603725576168337,0.00021042093747494992,4.954984052636044e-71,1.0
0.01603725576168337,0.00022044097735470942,4.662763703652835e-71,1.0
0.01603725576168337,0.00023046101723446895,1.0546031887056472e-70,1.0
0.01603725576168337,0.00024048105711422848,1.852906172292443e-71,1.0
0.01603725576168337,0.00025050109699398796,5.718238020555257e-71,1.0
0.01603725576168337,0.00026052113687374747,8.068032885911553e-72,1.0
0.01603725576168337,0.000270541176753507,2.1427841678971325e-71,1.0
0.01603725576168337,0.00028056121663326653,1.609649357206668e-71,1.0
0.016135043905961925,1e-10,4.465893384899044e-71,1.0
0.016135043905961925,1.002013987975952e-05,5.925739902381797e-71,1.0
0.016135043905961925,2.004017975951904e-05,5.069450693561565e-71,1.0
0.016135043905961925,3.006021963927856e-05,5.61625945758675e-71,1.0
0.016135043905961925,4.008025951903808e-05,5.738067763611652e-71,1.0
0.016135043905961925,5.0100299398797595e-05,6.491878517616158e-71,1.0
0.016135043905961925,6.012033927855712e-05,6.955107533215243e-71,1.0
0.016135043905961925,7.014037915831663e-05,5.704031425144886e-71,1.0
0.016135043905961925,8.016041903807615e-05,8.160180623750385e-71,1.0
0.016135043905961925,9.018045891783567e-05,2.697048588414075e-71,1.0
0.016135043905961925,0.00010020049879759518,1.703043383185394e-70,1.0
0.016135043905961925,0.0001102205386773547,7.376548055210593e-71,1.0
0.016135043905961925,0.00012024057855711423,6.019288772975331e-71,1.0
0.016135043905961925,0.00013026061843687375,7.382393794494079e-71,1.0
0.016135043905961925,0.00014028065831663328,2.8755167030118128e-71,1.0
0.016135043905961925,0.00015030069819639279,2.486770973079945e-71,1.0
0.016135043905961925,0.00016032073807615232,1.7214679062756347e-71,1.0
0.016135043905961925,0.00017034077795591185,1.1714776512192668e-71,1.0
0.016135043905961925,0.00018036081783567135,8.725994321991745e-72,1.0
0.016135043905961925,0.00019038085771543088,2.231343931693276e-71,1.0
0.016135043905961925,0.0002004008975951904,9.06580751823354e-71,1.0
0.016135043905961925,0.00021042093747494992,4.828436792390068e-71,1.0
0.016135043905961925,0.00022044097735470942,4.3084962401283105e-70,1.0
0.016135043905961925,0.00023046101723446895,8.319508771520424e-71,1.0
0.016135043905961925,0.00024048105711422848,9.782345305312936e-71,1.0
0.016135043905961925,0.00025050109699398796,4.3746592475561345e-71,1.0
0.016135043905961925,0.00026052113687374747,2.98336162476786e-69,1.0
0.016135043905961925,0.000270541176753507,4.751852866146245e-71,1.0
0.016135043905961925,0.00028056121663326653,5.797990185337502e-70,1.0
0.01623283205024048,1e-10,7.331049877020889e-71,0.9999999999999999
0.01623283205024048,1.002013987975952e-05,9.789278331847818e-71,1.0
0.01623283205024048,2.004017975951904e-05,5.8152559012820825e-71,1.0
0.01623283205024048,3.006021963927856e-05,7.59328656880169e-71,1.0
0.01623283205024048,4.008025951903808e-05,8.097629701929777e-71,1.0
0.01623283205024048,5.0100299398797595e-05,6.945664052878873e-71,1.0
0.01623283205024048,6.012033927855712e-05,1.0421982768766857e-70,1.0
0.01623283205024048,7.014037915831663e-05,1.2270347012188356e-70,1.0
0.01623283205024048,8.016041903807615e-05,8.410766745264783e-71,1.0
0.01623283205024048,9.018045891783567e-05,1.1110194243433195e-70,1.0
0.01623283205024048,0.00010020049879759518,9.355082289034795e-71,1.0
0.01623283205024048,0.0001102205386773547,2.7939358495677846e-70,1.0
0.01623283205024048,0.00012024057855711423,2.2248761279542398e-70,1.0
0.01623283205024048,0.00013026061843687375,3.133018833378038e-71,1.0
0.01623283205024048,0.00014028065831663328,7.728016737032991e-71,1.0
0.01623283205024048,0.00015030069819639279,1.5748356524790845e-70,1.0
0.01623283205024048,0.00016032073807615232,2.1467558590990547e-71,1.0
0.01623283205024048,0.00017034077795591185,4.6937296717265735e-70,1.0
0.01623283205024048,0.00018036081783567135,2.941821009387016e-71,1.0
0.01623283205024048,0.00019038085771543088,5.861487001001276e-71,1.0
0.01623283205024048,0.0002004008975951904,3.497290701153972e-70,1.0
0.01623283205024048,0.00021042093747494992,3.0459590716447704e-70,1.0
0.01623283205024048,0.00022044097735470942,4.583899526530018e-70,1.0
0.01623283205024048,0.00023046101723446895,1.2370918603716801e-70,1.0
0.01623283205024048,0.00024048105711422848,4.502328890209055e-71,1.0
0.01623283205024048,0.00025050109699398796,9.984707636428204e-71,1.0
0.01623283205024048,0.00026052113687374747,2.4478918494496726e-71,1.0
0.01623283205024048,0.000270541176753507,5.347547478810608e-70,1.0
0.01623283205024048,0.00028056121663326653,2.878749756273122e-70,1.0
0.01623283205024048,0.00029058125651302603,5.755912053372029e-71,1.0
0.01633062019451904,1e-10,1.2051061792427534e-70,1.0
0.01633062019451904,1.002013987975952e-05,1.39325439656849e-70,1.0
0.01633062019451904,2.004017975951904e-05,7.497369363503934e-71,1.0
0.01633062019451904,3.006021963927856e-05,1.481118042664134e-70,1.0
0.01633062019451904,4.008025951903808e-05,1.6675862162425888e-70,1.0
0.01633062019451904,5.0100299398797595e-05,1.1290962363202255e-70,1.0
0.01633062019451904,6.012033927855712e-05,9.379946762138609e-71,1.0
0.01633062019451904,7.014037915831663e-05,2.40769790428381e-70,1.0
0.01633062019451904,8.016041903807615e-05,3.981727613250503e-70,1.0
0.01633062019451904,9.018045891783567e-05,8.355461885503176e-71,1.0
0.01633062019451904,0.00010020049879759518,1.333563506085925e-70,1.0
0.01633062019451904,0.0001102205386773547,9.933583804214688e-71,1.0
0.01633062019451904,0.00012024057855711423,1.6676308297665103e-70,1.0
0.01633062019451904,0.00013026061843687375,7.197158551981495e-71,1.0
0.01633062019451904,0.00014028065831663328,1.533722547701687e-70,1.0
0.01633062019451904,0.00015030069819639279,1.576247670652773e-70,1.0
0.01633062019451904,0.00016032073807615232,1.8805988295402412e-70,1.0
0.01633062019451904,0.00017034077795591185,2.7195581607067255e-70,1.0
0.01633062019451904,0.00018036081783567135,1.2842336047020699e-70,1.0
0.01633062019451904,0.00019038085771543088,6.057587265512607e-70,1.0
0.01633062019451904,0.0002004008975951904,6.061777814202702e-69,1.0
0.01633062019451904,0.00021042093747494992,2.339314159332988e-70,1.0
0.01633062019451904,0.00022044097735470942,1.0212595126479334e-70,1.0
0.01633062019451904,0.00023046101723446895,6.4251877611206726e-71,1.0
0.01633062019451904,0.00024048105711422848,6.084214028493542e-70,1.0
0.01633062019451904,0.00025050109699398796,1.2051446297448808e-69,1.0
0.01633062019451904,0.00026052113687374747,1.527758215218256e-70,1.0
0.01633062019451904,0.000270541176753507,7.838995522696761e-70,1.0
0.01633062019451904,0.00028056121663326653,2.2535169527517957e-69,1.0
0.01633062019451904,0.00029058125651302603,1.5361525114352745e-70,1.0
0.016428408338797596,1e-10,1.9787691140537866e-70,1.0
0.016428408338797596,1.002013987975952e-05,2.032246636432078e-70,1.0
0.016428408338797596,2.004017975951904e-05,2.5999980573761656e-70,1.0
0.016428408338797596,3.006021963927856e-05,9.415914597474315e-71,1.0
0.016428408338797596,4.008025951903808e-05,4.3360771038822136e-70,1.0
0.016428408338797596,5.0100299398797595e-05,2.206830558339445e-70,1.0
0.016428408338797596,6.012033927855712e-05,2.6241290773343654e-70,1.0
0.016428408338797596,7.014037915831663e-05,1.9656310074259627e-70,1.0
0.016428408338797596,8.016041903807615e-05,2.5410908436626038e-70,1.0
0.016428408338797596,9.018045891783567e-05,1.826582498116322e-70,1.0
0.016428408338797596,0.00010020049879759518,2.6640439684377377e-70,1.0
0.016428408338797596,0.0001102205386773547,2.4817290059662698e-70,1.0
0.016428408338797596,0.00012024057855711423,1.0931817087204473e-69,1.0
0.016428408338797596,0.00013026061843687375,2.291024941308605e-70,1.0
0.016428408338797596,0.00014028065831663328,6.078608464240992e-70,1.0
0.016428408338797596,0.00015030069819639279,1.3103922230471974e-70,1.0
0.016428408338797596,0.00016032073807615232,6.2259658829114205e-71,1.0
0.016428408338797596,0.00017034077795591185,4.5491304197719085e-71,1.0
0.016428408338797596,0.00018036081783567135,5.7807604735142054e-70,1.0
0.016428408338797596,0.00019038085771543088,8.358120646268619e-70,1.0
0.016428408338797596,0.0002004008975951904,4.362113458358625e-70,1.0
0.016428408338797596,0.00021042093747494992,2.4206591184591794e-69,1.0
0.016428408338797596,0.00022044097735470942,4.8108183262919623e-70,1.0
0.016428408338797596,0.00023046101723446895,1.8522704089066222e-69,1.0
0.016428408338797596,0.00024048105711422848,1.8908132047317464e-69,1.0
0.016428408338797596,0.00025050109699398796,6.943904188766913e-71,1.0
0.016428408338797596,0.00026052113687374747,8.217350959319979e-71,1.0
0.016428408338797596,0.000270541176753507,1.6689246366120502e-69,1.0
0.016428408338797596,0.00028056121663326653,5.4516732245842715e-70,1.0
0.016428408338797596,0.00029058125651302603,1.4885692018393537e-70,1.0
0.016526196483076152,1e-10,3.2535097732376746e-70,1.0
0.016526196483076152,1.002013987975952e-05,4.6381187188866096e-70,1.0
0.016526196483076152,2.004017975951904e-05,5.20714248406456e-70,1.0
0.016526196483076152,3.006021963927856e-05,5.310798788552108e-70,1.0
0.016526196483076152,4.008025951903808e-05,2.492223373801087e-70,1.0
0.016526196483076152,5.0100299398797595e-05,3.818682383312399e-70,1.0
0.016526196483076152,6.012033927855712e-05,6.598022312868269e-70,1.0
0.016526196483076152,7.014037915831663e-05,8.523106094724922e-70,1.0
0.016526196483076152,8.016041903807615e-05,7.520802654421957e-70,1.0
0.016526196483076152,9.018045891783567e-05,1.503801763578568e-69,1.0
0.016526196483076152,0.00010020049879759518,6.878951009462739e-70,1.0
0.016526196483076152,0.0001102205386773547,7.958064267619435e-70,1.0
0.016526196483076152,0.00012024057855711423,1.491682948497788e-69,1.0
0.016526196483076152,0.00013026061843687375,9.446662780440467e-70,1.0
0.016526196483076152,0.00014028065831663328,6.449407032137466e-70,1.0
0.016526196483076152,0.00015030069819639279,1.0160272757398795e-69,1.0
0.016526196483076152,0.00016032073807615232,2.4787002153895172e-70,1.0
0.016526196483076152,0.00017034077795591185,4.579324562386465e-70,1.0
0.016526196483076152,0.00018036081783567135,2.267648944248555e-70,1.0
0.016526196483076152,0.00019038085771543088,2.520541438321543e-69,1.0
0.016526196483076152,0.0002004008975951904,3.071779289983562e-70,1.0
0.016526196483076152,0.00021042093747494992,6.495061582732015e-70,1.0
0.016526196483076152,0.00022044097735470942,6.798954564098558e-69,1.0
0.016526196483076152,0.00023046101723446895,1.2760711015732163e-70,1.0
0.016526196483076152,0.00024048105711422848,5.357809680166869e-71,1.0
0.016526196483076152,0.00025050109699398796,4.565150428191127e-70,1.0
0.016526196483076152,0.00026052113687374747,8.396118044449953e-70,1.0
0.016526196483076152,0.000270541176753507,1.9412504910480315e-70,1.0
0.016526196483076152,0.00028056121663326653,1.9561613800150798e-69,1.0
0.016526196483076152,0.00029058125651302603,9.747236868236739e-70,1.0
0.01662398462735471,1e-10,5.3505020859867746e-70,1.0
0.01662398462735471,1.002013987975952e-05,8.965850365881093e-70,1.0
0.01662398462735471,2.004017975951904e-05,4.224954836522965e-70,1.0
0.01662398462735471,3.006021963927856e-05,7.470097002180085e-70,1.0
0.01662398462735471,4.008025951903808e-05,6.624826639958058e-70,1.0
0.01662398462735471,5.0100299398797595e-05,1.4213987158300052e-69,1.0
0.01662398462735471,6.012033927855712e-05,3.278776772272702e-70,1.0
0.01662398462735471,7.014037915831663e-05,9.049824264814466e-70,1.0
0.01662398462735471,8.016041903807615e-05,7.08557094832212e-70,1.0
0.01662398462735471,9.018045891783567e-05,6.790658554097003e-70,1.0
0.01662398462735471,0.00010020049879759518,3.003805022675083e-70,1.0
0.01662398462735471,0.0001102205386773547,5.583645357606148e-70,1.0
0.01662398462735471,0.00012024057855711423,4.722255290541257e-70,1.0
0.01662398462735471,0.00013026061843687375,9.206971646643676e-70,1.0
0.01662398462735471,0.00014028065831663328,2.969258229532662e-69,1.0
0.01662398462735471,0.00015030069819639279,1.9043948345716233e-69,1.0
0.01662398462735471,0.00016032073807615232,1.0750216275235492e-69,1.0
0.01662398462735471,0.00017034077795591185,4.009346234269259e-70,1.0
0.01662398462735471,0.00018036081783567135,5.933781901779348e-70,1.0
0.01662398462735471,0.00019038085771543088,2.5136885991802276e-70,1.0
0.01662398462735471,0.0002004008975951904,1.3808126519765461e-68,1.0
0.01662398462735471,0.00021042093747494992,8.037444336456827e-70,1.0
0.01662398462735471,0.00022044097735470942,6.940109021299657e-70,1.0
0.01662398462735471,0.00023046101723446895,2.1720854609685358e-69,1.0
0.01662398462735471,0.00024048105711422848,1.2144451251923938e-69,1.0
0.01662398462735471,0.00025050109699398796,4.321625681700561e-69,1.0
